DATE	COMP	HE01	HE02	HE03	HE04	HE05	HE06	HE07	HE08	HE09	HE10	HE11	HE12	HE13	HE14	HE15	HE16	HE17	HE18	HE19	HE20	HE21	HE22	HE23	HE24
7/28/2015	RTO	94432.804	88263.206	84168.404	81615.446	81509.721	84214.089	89308.125	96108.648	104108.671	112380.887	120948.259	128114.544	133737.698	138084.068	140957.273	142525.659	143633.324	143125.405	140840.761	135930.359	131725.303	127875.18	118568.048	108435.577
7/29/2015	RTO	99532.396	93175.418	88846.907	85940.283	85491.656	88177.813	93055.782	99754.422	106913.09	114728.227	123162.913	130149.601	135352.057	139081.499	141365.491	142181.728	142224.538	142056.126	140373.894	135820.97	131674.391	127528.194	118557.539	108448.694
7/30/2015	RTO	99906.583	93884.44	89598.512	86873.477	86341.428	89066.538	94116.915	99833.199	106570.314	113766.665	120861.113	126612.91	130951.849	134371.46	134523.544	134007.248	133971.261	134052.088	132371.18	127776.318	123325.038	119847.865	111435.204	101532.013
7/31/2015	RTO	93014.295	86689.17	82252.126	79256.659	78407.036	80620.625	84598.326	90692.755	97934.138	104551.529	111715.964	117843.904	122583.662	126139.192	129108.641	131282.902	132543.342	132104.407	128965.623	122740.464	116511.635	112333.921	104564.82	95626.293
8/1/2015	RTO	87632.121	81755.756	77581.68	74627.495	73214.628	73235.544	73691.397	77317.577	84881.432	92593.718	99621.623	105260.856	109507.653	112625.439	115059.374	117380.116	119285.4	119401.193	117285.186	112668.549	108026.179	104973.614	98354.177	90526.039
8/2/2015	RTO	83704.234	78375.259	74460.1	71856.711	70382.927	69882.301	69561.181	72380.604	79360.674	87184.001	94410.887	101504.413	107463.846	112247.916	116168.631	119417.453	121655.599	123913.952	123140.681	119401.352	115326.89	112829.288	105269.88	96495.552
8/3/2015	RTO	88187.898	82601.34	78970.168	76892.691	76811.084	79576.405	84402.296	90331.922	96590.645	103063.776	109774.324	115790.371	121195.691	126014.583	129623.298	132111.528	133436.262	133074.978	130430.153	125519.724	121203.267	117343.81	108446.292	98882.613
8/4/2015	RTO	90958.519	85435.879	81447.501	79214.536	78744.495	81556.497	86134.604	91407.173	97906.386	104901.735	112184.72	118340.053	123126.542	127241.99	130216.434	132306.187	133417.711	132460.98	128822.969	123285.447	118649.607	114946.374	105941.533	96351.183
8/5/2015	RTO	88375.213	82788.534	79103.437	76985.101	76672.122	79483.362	84283.418	89362.686	95614.931	101874.181	108181.741	113705.537	118426.851	122468.234	125511.247	127524.377	128970.062	128776.151	125324.936	119538.379	115647.856	112150.107	103403.746	94103.05
8/6/2015	RTO	86491.633	81172.692	77691.346	75644.045	75574.972	78500.369	83375.632	88298.441	93031.96	97494.444	101772.501	105352.467	108164.532	110643.501	112596.394	113634.386	113806.745	112853.068	109823.729	106676.183	105423.577	102735.025	96261.078	88678.784
8/7/2015	RTO	82007.702	77569.191	74703.093	72918.029	73147.824	75908.669	80772.182	85440.021	90467.219	95098.886	99528.032	103026.307	105846.233	108709.492	111327.361	113119.031	113834.843	113228.934	110531.487	106532.599	104155.959	102555.429	96056.459	88459.659
8/8/2015	RTO	81690.261	76899.998	73572.05	71485.281	70477.069	70944.532	71966.97	74826.707	80763.901	87203.675	93218.551	98149.404	101666.006	104203.188	106117.04	107308.358	108011.864	107613.324	105773.788	101973.287	100155.319	98676.47	93049.426	86260.998
8/9/2015	RTO	79872.68	75183.53	71935.105	69699.147	68531.404	68489.685	68771.913	70903.171	76900.892	83622.091	89757.79	95296.435	100093.317	103654.691	106521.827	108737.677	110048.582	110418.619	108737.597	105910.341	105064.335	103635.028	97556.454	90253.344
8/10/2015	RTO	83955.493	79618.197	76762.037	75301.914	76000.857	79716.823	85766.128	91293.716	96693.157	101806.274	107016.465	110931.683	114269.381	116514.659	116989.715	116678.05	115874.734	114813.294	112740.394	110343.6	109483.552	107041.78	99762.666	91999.291
8/11/2015	RTO	85177.906	80811.093	77913.195	76618.647	76953.511	80634.753	87022.715	91710.446	96414.566	101062.221	106395.686	110563.946	114128.257	117927.385	120434.901	121903.547	122696.05	122046.499	119430.333	115058.409	112085.421	108570.018	100227.78	91477.223
8/12/2015	RTO	83791.409	78576.429	75233.687	73444.427	73220.612	76359.564	81564.485	86610.082	92195.17	97233.081	102274.196	105818.634	108646.371	111262.819	114147.514	116382.555	117991.817	118229.452	115544.914	110808.338	107516.302	104254.198	96061.342	87309.007
8/13/2015	RTO	80174.773	75448.646	72399.57	70768.025	70982.13	74116.535	79295.276	84278.858	89444.295	94722.661	100041.306	104376.953	108291.952	111842.747	114939.833	117306.124	119328.956	119697.697	116945.157	111939.614	109123.949	105798.151	97578.724	89131.433
8/14/2015	RTO	81838.437	77089.44	73810.94	71899.58	71961.214	75017.745	80151.502	85120.945	90742.753	96274.836	101497.323	106388.933	111585.065	116657.176	121239.031	124580.299	126917.582	127062.573	123907.136	117634.329	114105.137	110242.904	102135.034	92759.074
8/15/2015	RTO	84704.425	79157.386	75077.395	72649.307	71251.139	71815.129	72931.896	75663.959	82475.862	89911.191	97129.251	103977.392	109786.556	115052.548	119073.145	122006.983	123513.467	123009.34	119953.761	115144.042	111626.735	107897.619	100512.317	92516.368
8/16/2015	RTO	85277.205	79682.669	75716.525	72927.007	71337.605	71020.858	71124.579	73390.302	80337.647	89156.517	97914.48	106278.276	113411.693	119027.314	123017.23	126380.912	128776.391	129802.786	128037.706	123468.665	120578.906	116448.399	107752.511	98320.495
8/17/2015	RTO	90613.157	85101.829	81652.037	79517.987	79526.71	82905.198	88812.688	94554.306	101652.827	110183.448	119008.832	127178.162	133528.386	137802.537	139649.615	139642.925	139481.661	138100.181	134818.105	130364.311	128109.055	122410.365	112219.702	101997.558
8/18/2015	RTO	93823.965	88311.154	84464.244	82217.631	82206.873	85298.871	91560.714	96816.08	102014.577	107554.523	113973.973	120082.835	125076.072	129010.365	131428.807	132550.455	133464.383	132446.856	129072.577	124883.56	123577.191	118596.489	108881.527	99323.142
8/19/2015	RTO	91517.372	86621.256	83432.746	81535.729	81891.2	85628.507	92438.529	98091.784	104019.344	110017.357	116353.348	121342.212	126023.244	129855.946	132299.418	133286.067	133353.85	131513.153	127533.327	122724.625	121300.653	116791.341	107866.546	98778.175
8/20/2015	RTO	91499.438	86711.855	83609.208	81999.15	82309.16	85808.244	92788.263	97578.033	101805.391	106555.228	110445.132	114120.259	116842.896	119354.417	120720.887	121231.461	121714.36	120805.738	117449.947	113443.767	111353.99	107754.675	99794.48	91599.32
8/21/2015	RTO	84669.142	80048.256	76951.525	75042.743	75158.17	78115.616	83710.264	87979.098	92971.41	97638.437	102278.842	105838.116	109069.565	112430.795	115684.81	117557.249	119364.301	118596.602	115040.881	109165.176	105965.985	102033.004	94953.397	86865.152
8/22/2015	RTO	79791.32	74846.003	71362.953	69157.93	67963.824	68603.441	69732.007	71921.545	77492.876	83359.486	88327.233	92582.236	95924.661	98739.041	101445.401	104137.005	106427.931	106985.286	104786.299	99894.703	97743.463	94337.702	87990.945	81090.656
8/23/2015	RTO	75112.466	70813.454	67935.14	66102.987	64954.902	65177.77	65782.26	67375.006	72520.949	78501.717	83770.24	88825.724	93517.136	97886.479	101652.049	105041.804	107949.35	109330.685	107830.879	104742.812	104262.951	100855.153	93616.134	86335.708
8/24/2015	RTO	79945.291	75650.197	72915.143	71495.942	72165.147	75834.36	82307.236	86829.37	91957.494	97321.395	103008.797	108122.138	112777.695	116656.498	119401.589	121093.746	121792.623	120475.558	117070.103	112579.712	111167.378	106604.68	97774.733	89042.039
8/25/2015	RTO	82201.716	77933.053	74974.737	73226.281	73426.997	76947.412	83238.908	87566.831	92163.632	96532.632	100829.789	103908.373	106401.499	108724.967	110359.331	111347.606	112073.384	111649.968	108510.998	104557.074	104032.64	99489.148	91424.611	83201.442
8/26/2015	RTO	76850.857	73000.266	70180.56	68942.691	69343.187	72948.808	79690.128	84017.933	87672.376	90771.087	93747.704	96228.81	98294.383	100312.865	101340.983	101814.05	102853.751	102435.152	100331.754	97777.704	98138.259	94838.295	87400.2	79885.775
8/27/2015	RTO	74215.034	70705.903	68414.954	67339.51	68065.888	71817.14	78633.807	83039.227	86865.898	90404.903	93746.856	96268.266	98455.04	100659.565	101860.185	102550.889	103565.234	103231.56	101036.945	98271.215	98931.664	95490.706	87945.471	80196.246
8/28/2015	RTO	74315.396	70348.945	68105.866	66895.189	67349.598	70870.725	77036.851	81942.885	86088.835	90299.132	94363.221	97594.305	100410.692	102956.223	104805.14	106286.568	107563.422	107096.432	103871.845	99640.036	98861.978	95043.794	88688.097	81411.818
8/29/2015	RTO	75142.26	70867.388	67930.7	66243.57	65641.106	66389.426	68193.148	70675.26	75889.601	81917.082	87725.22	92661.893	96840.332	100370.703	103031.675	105259.305	106635.231	106373.323	104108.532	100909.46	100811.747	97318.369	91464.731	84599.372
8/30/2015	RTO	78551.399	74205.023	70877.123	68786.33	67866.971	68039.312	68723.718	70364.464	75742.875	81956.901	88301.782	94350.138	100289.134	105124.747	109150.666	111741.452	113921.873	114420.531	112298.374	110272.292	110360.1	106058.603	98504.251	90614.843
8/31/2015	RTO	84154.777	79596.468	76824.424	75526.373	76197.197	80577.077	88885.895	93753.719	98271.908	103502.175	109715.872	115741.184	120702.997	125015.746	128766.743	131434.437	133379.99	133453.228	130420.735	126187.172	124640.629	118254.217	108015.375	98292.279
9/1/2015	RTO	90310.904	84612.489	80836.556	78822.072	78882.907	82718.643	90526.572	95539.709	100838.589	107331.032	115010.199	122123.075	128443.344	133311.598	136369.073	137946.168	138974.881	138618.65	135883.443	131708.142	129728.862	122760.208	112167.47	101937.591
9/2/2015	RTO	93316.035	87641.904	83322.846	80874.326	80664.917	84679.39	92514.843	97023.237	101740.806	108077.987	115464.275	122748.368	129232.96	134511.581	137575.769	138663.818	138255.641	136927.701	133723.369	129383.393	127331.997	121240.482	111030.86	100830.613
9/3/2015	RTO	92624.955	87254.168	83394.133	81019.391	80861.68	84803.362	92544.971	97413.733	102716.272	109171.607	116962.016	124389.723	131238.477	136556.299	139315.205	140459.88	141209.957	139944.259	136788.833	132565.96	129872.611	122769.558	112688.346	102595.707
9/4/2015	RTO	94067.819	88403.567	84513.773	82253.303	81975.267	85068.068	91906.003	96695.248	102005.634	108099.629	114742.306	121345.456	126654.759	130832.039	133022.267	133168.823	132061.779	128910.286	123080.943	118135.833	115484.358	110140.951	102595.027	94319.548
9/5/2015	RTO	87003.327	81733.308	77792.553	75297.068	74136.134	74546.421	76118.984	77954.56	83652.146	90209.11	96341.289	101407.77	106039.37	109751.594	112771.134	114756.862	115999.966	115355.668	111861.334	107662.968	106102.067	101363.966	94832.818	87415.208
9/6/2015	RTO	80926.38	75751.547	72355.08	70087.935	68780.527	68690.283	69374.321	70523.348	76110.979	83615.037	90799.78	97824.567	103602.535	108478.592	112162.488	114906.661	116603.99	116818	113814.884	109277.538	107373.652	102546.879	96018.257	88913.356
9/7/2015	RTO	82212.99	77184.701	73452.692	71312.926	70366.752	71055.396	72446.54	73652.823	79186.627	87728.102	96598.185	105116.384	112172.31	117255.887	121381.902	124812.524	127349.667	128068.498	125639.972	122204.919	120969.571	114410.831	105056.125	96068.548
9/8/2015	RTO	88600.275	83422.74	80006.352	78076.929	78376.941	82589.448	91042.045	96798.811	102389.957	109208.48	117167.217	124404.149	130506.746	135037.099	136881.584	137553.775	138388.212	137909.645	134994.931	131252.785	129801.375	122119.663	111763.659	101647.454
9/9/2015	RTO	93403.019	87823.353	84119.884	82129.757	82430.552	86489.394	95099.697	100337.61	104262.922	109111.977	114910.478	120664.681	125670.172	129662.935	131397.355	131700.878	131319.783	129490.64	126078.599	123711.146	122149.595	115728.872	106244.209	96991.263
9/10/2015	RTO	89591.403	84826.597	81550.347	79316.968	79641.331	83625.972	92040.108	96480.503	99198.16	102362.106	105363.32	107598.787	109418.806	110677.339	111016.798	110922.828	111038.628	110340.52	108231.164	106654.791	106094.992	101162.091	93496.542	85550.465
9/11/2015	RTO	79064.104	74701.362	72598.5	70914.152	71584.939	75133.373	83095.557	87520.118	90443.647	93660.48	97011.159	99867.374	102195.557	104959.413	106328.195	107369.28	107714.762	106575.619	102657.805	99534.56	98241.503	93818.129	87593.336	81028.368
9/12/2015	RTO	75193.157	71049.036	68373.824	66390.49	65999.556	67130.713	69565.814	72239.035	76560.238	80681.454	83895.96	85812.707	86445.982	86344.295	85876.859	85267.34	84940.192	84879.705	84347.173	85279.105	86000.318	83695.218	79054.41	73936.039
9/13/2015	RTO	69388.072	66295.766	63908.385	62456.187	61715.838	62273.143	63594.682	64942.37	68423.075	72433.463	75091.537	76836.647	78215.274	79053.634	79182.135	79256.439	79694.962	80398.516	80110.07	81026.372	83046.609	79406.123	74298.228	69315.296
9/14/2015	RTO	65519.105	63253.073	61909.506	61549.109	62804.42	66976.132	74593.617	78873.395	81324.401	83719.11	86115.785	87842.327	88966.744	90214.091	91519.498	92801.839	94292.644	94824.208	93709.81	93393.289	93895.013	89196.846	82175.434	75344.157
9/15/2015	RTO	70288.713	67020.12	65136.891	64391.811	65396.641	69320.465	76999.052	81406.205	83804.874	86514.91	89530.486	92606.483	94756.893	97496.886	100154.225	102588.617	104792.223	105340.873	102965.285	101010.041	100550.437	94628.469	86385.782	78764.709
9/16/2015	RTO	72843.484	69238.907	67138.074	66056.521	66816.38	70705.307	78304.674	82543.461	85334.591	88915.937	92936.87	96643.739	100237.77	103887.452	107311.828	110139.527	112260.041	112438.672	109488.661	107042.897	105609.228	99382.028	90667.773	82524.622
9/17/2015	RTO	76036.67	72061.527	69507.276	68148.702	68630.718	72482.272	80199.262	84252.047	87194.224	91093.395	95330.352	99666.739	103636.137	108095.003	111356.496	114326.556	116254.031	115469.333	111414.166	108803.286	107656.961	101733.481	93084.606	84273.133
9/18/2015	RTO	77948.038	74129.568	71191.138	69686.854	70102.119	74017.621	81487.269	85309.803	88910.993	92803.642	96969.384	100564.865	104095.78	107559.477	110308.921	112093.573	113052.313	111788.54	107576.659	104994.333	103004.027	98064.471	91388.251	83885.955
9/19/2015	RTO	77351.332	72981.766	70144.959	68444.983	67676.264	68331.984	70796.077	73256.293	77880.259	82837.998	87360.199	91389.171	94390.012	96804.044	98645.528	99824.542	100447.038	99929.052	97285.119	95792.29	94660.24	90488.051	84680.182	78249.55
9/20/2015	RTO	72917.273	69179.666	66541.418	64825.237	64083.468	64255.205	65420.903	66660.96	70369.275	74365.783	77236.233	79681.345	81657.533	83379.529	84864.862	86522.401	87983.893	88798.554	87502.615	88071.842	88880.216	84005.976	77828.295	72114.974
9/21/2015	RTO	67811.979	65046.992	63600.058	62956.523	64142.078	68277.422	76408.267	81177.262	83059.355	85148.955	87514.463	89199.844	90559.82	91617.803	91779.607	91785.276	92300.264	92352.543	91738.802	92516.635	92302.658	87631.117	80879.643	74501.867
9/22/2015	RTO	69575.386	66673.609	64906.323	64113.97	65091.362	69185.07	77363.821	81877.789	83730.391	85950.201	88510.515	90052.443	91705.242	93472.983	94287.183	95073.776	95800.386	95703.644	94526.754	94908.325	94844.808	90059.762	82856.697	75985.085
9/23/2015	RTO	70731.706	67564.096	65503.189	64577.956	65221.346	69006.362	76806.032	80883.79	83186.408	85844.171	89126.395	91344.366	93106.914	95390.129	97324.099	98814.186	100172.051	100086.509	97772.435	97221.408	96472.503	90736.715	83330.137	76178.262
9/24/2015	RTO	70586.255	67368.726	65383.105	64405.433	65242.633	69018.344	77147.036	81552.63	83478.932	85971.879	88725.379	91624.708	94050.893	96319.918	98052.537	99567.221	100534.381	100055.008	97256.458	97423.987	96936.652	91494.682	84372.414	77003.514
9/25/2015	RTO	71670.515	68217.74	66201.049	65391.252	66043.324	70246.742	78096.337	82381.239	84628.962	87052.973	89391.408	91026.77	92220.723	93274.159	93654.912	93068.726	92058.307	90553.923	88674.278	89235.761	88373.075	84781.652	79963.021	74260.399
9/26/2015	RTO	69183.758	65816.667	63411.206	62110.192	61802.246	62944.719	65592.918	68231.561	71781.122	75274.335	77654.433	78861.481	79411.788	79736.675	79686.95	80064.227	80235.79	80232.065	79774.413	81360.758	81500.102	78778.295	74624.485	69848.78
9/27/2015	RTO	65817.317	62804.861	60823.863	59661.145	59296.076	59970.237	61491.586	63472.996	67020.418	70622.001	73163.849	75441.355	77295.311	78636.273	79527.377	80589.857	81609.074	82822.708	83889.46	86832.896	87011.577	83385.073	78157.53	73280.733
9/28/2015	RTO	69045.999	66309.86	64775.505	64473.202	65716.561	70263.032	78838.003	84726.176	87117.916	89711.093	92510.754	94965.546	97310.215	99855.535	101620.201	102717.535	103334.897	103335.944	102506.912	104417.657	103341.888	98218.212	90802.217	83253.833
9/29/2015	RTO	77282.48	73424.185	71093.85	70108.361	70875.087	75398.253	84199.704	89988.996	92235.638	94661.731	97442.991	99486.408	101000.306	102180.496	101828.816	100926.933	100465.127	100357.142	100653.255	102158.377	100567.853	95642.907	88868.558	81896.333
9/30/2015	RTO	76090.829	72648.854	70602.531	69899.484	70628.267	75076.109	83962.935	89435.98	91112.526	93015.453	94632.358	95899.399	96416.804	96534.7	95529.713	94647.411	93785.193	92597.118	91726.877	93320.727	92495.286	87748.254	81082.358	74310.831
10/1/2015	RTO	69204.828	65946.183	64020.964	63331.713	64020.727	68011.901	76074.194	80979.429	82250.693	83235.433	84073.293	84295.463	84315.404	84253.234	83761.274	83093.575	82838.197	82913.878	83587.517	86055.701	85629.096	82126.114	76504.124	70931.097
10/2/2015	RTO	66564.308	63760.462	62312.615	61661.359	62694.168	66710.13	74480.069	79963.995	81601.983	82878.058	83951.961	84143.267	83994.825	83818.113	83307.532	82473.734	82576.148	82711.259	83336.302	84604.004	83633.504	80564.439	76066.159	71189.363
10/3/2015	RTO	67011.021	64314.319	62924.957	62019.778	61947.884	63301.873	66195.611	69762.327	73528.904	77255.545	79437.964	80057.163	79576.053	78658.229	77771.075	77172.562	77325.802	77808.246	79089.283	80818.586	79998.67	77338.24	73564.334	69317.724
10/4/2015	RTO	65328.344	62645.414	60838.227	59880.179	59646.244	60475.78	62498.212	64825.981	67821.852	70881.431	72320.135	72969.029	73206.189	72844.388	72535.351	72608.456	73359.622	74823.228	76648.193	80481.26	80445.954	77052.186	72575.91	67747.9
10/5/2015	RTO	64414.872	62199.108	61267.858	61103.12	62552.704	66964.137	75599.996	80662.561	81998.569	82673.195	83490.482	83938.965	84393.59	84932.165	84881.643	84600.15	84785.982	84929.087	85569.266	88822.853	87575.827	83346.976	77211.905	71313.503
10/6/2015	RTO	66976.253	64224.684	62892.824	62518.741	63635.591	68096.214	76444.87	81353.228	82032.455	82833.394	83987.388	84449.857	85260.101	86011.733	86527.029	86866.611	87057.521	86849.304	86812.404	89817.754	88906.39	84382.572	77914.021	71949.204
10/7/2015	RTO	67271.665	64500.905	62973.833	62406.086	63396.383	67645.536	75915.76	80991.878	82051.66	83334.395	84526.021	85695.858	86814.956	87832.877	88569.09	88820.791	89223.206	88773.283	88161.744	90766.345	89365.548	84812.169	78417.774	72185.458
10/8/2015	RTO	67290.115	64282.965	62821.642	62131.234	63042.625	67188.754	75323.507	80265.28	81377.334	83042.981	84976.63	86618.281	88151.661	89731.911	90397.007	90457.425	90429.985	89656.953	89452.851	92076.333	90823.411	86529.634	80403.039	73797.191
10/9/2015	RTO	68873.304	65935.565	64219.507	63292.96	64026.897	68037.967	75979.748	81248.193	83131.639	85031.7	87002.469	88358.509	88878.873	89305.013	89458.745	89246.723	88466.937	87683.512	86884.497	87483.187	85592.238	82082.696	77095.34	71645.296
10/10/2015	RTO	66697.893	63399.218	61411.591	60323.66	59992.315	61174.588	63924.374	67048.929	69838.525	72398.223	73662.784	73838.668	73302.004	72714.49	72295.444	72250.59	72659.856	73056.695	73906.954	76739.792	76155.035	73875.844	70384.037	66540.05
10/11/2015	RTO	62915.54	60559.955	59094.28	58396.797	58452.545	59451.518	61671.529	64107.614	66998.512	69249.355	69861.98	70262.001	70603.734	70877.418	71251.673	71875.577	73020.136	74664.14	76128.766	79721.903	79017.065	75500.905	71187.587	66948.179
10/12/2015	RTO	63462.928	61276.4	60401.477	60356.245	61881.3	66134.217	73766.356	79024.017	80684.196	82231.097	83813.84	84662.145	85315.033	85958.574	86310.886	86543.568	86997.06	86936.173	87467.982	90149.831	88178.864	83889.173	77610.228	71614.979
10/13/2015	RTO	67031.764	64292.815	62825.895	62281.119	63279.536	67501.042	75882.868	81104.645	82062.943	83383.28	84728.172	85525.868	85936.94	86371.356	86140.091	86013.241	85979.559	85987.345	87130.434	89377.944	87760.144	83191.319	77286.513	71266.455
10/14/2015	RTO	66914.363	64077.652	62474.97	62126.514	63142.214	67441.395	75746.431	81212.287	82044.345	82591.984	83374.087	83584.471	83923.623	84247.863	84196.536	83717.064	83682.146	83499.578	84709.783	87564.417	86299.625	82368.248	76553.79	71008.826
10/15/2015	RTO	66910.474	64678.341	63239.464	63160.423	64384.517	69123.098	77813.51	82995.967	83713.749	83626.09	83736.101	83641.728	83390.806	83457.052	83224.17	83023.584	83024.877	82999.424	84174.455	87080.044	85919.277	82157.693	76763.689	71099.582
10/16/2015	RTO	66992.867	64458.456	63224.295	62987.791	64324.677	68707.093	76676.658	81975.29	82758.793	83276.97	83426.801	83178.62	82572.481	82246.607	81507.327	80585.967	80288.549	80211.789	81210.439	83650.014	82613.122	80047.046	76175.415	71594.835
10/17/2015	RTO	67557.532	65201.76	63923.443	63611.691	64005.691	66065.454	69478.568	73246.839	75978.114	77356.353	77351.647	76659.527	75853.516	74783.223	73764.529	73277.969	73545.333	74621.042	77277.199	80754.187	80309.832	78553.511	75621.423	72091.239
10/18/2015	RTO	69031.036	67139.844	66104.334	65854.145	66458.212	68243.751	70957.36	74032.987	76751.148	77621.274	76723.349	75831.6	75374.598	74956.862	74183.081	73796.928	74652.889	76693.224	80327.924	85237.715	85294.454	82561.428	78856.943	75002.981
10/19/2015	RTO	72256.518	71049.503	70644.089	71491.693	73907.035	79395.565	89021.354	94824.674	94731.548	92717.654	90621.302	88779.263	87407.817	86038.284	84696.229	83997.251	83946.668	84953.689	87863.143	91614.978	90571.461	86948.556	81679.821	76228.052
10/20/2015	RTO	72283.743	70092.288	69055.001	68977.833	70740.338	75950.624	84352.325	89522.365	88805.678	87631.275	86866.839	85778.788	84895.409	84571.632	84266.03	83890.248	83808.156	83948.428	86058.639	89370.16	87874.645	83638.511	77733.407	72246.548
10/21/2015	RTO	68372.045	66304.032	65268.203	65053.718	66689.87	71675.017	80708.261	85924.597	85957.902	85331.95	85226.95	84857.882	84881.409	85275.83	85227.889	85057.294	84936.543	85067.57	86554.731	89211.281	87559.555	83337.197	77580.308	71667.124
10/22/2015	RTO	67447.249	65095.252	63872.357	63510.813	64881.638	69474.941	78251.579	83860.038	84291.025	84253.972	84540.269	84738.784	84841.718	85478.19	85713.018	85485.684	85583.663	85371.673	87153.611	89537.949	87563.296	83427.807	77669.111	71710.66
10/23/2015	RTO	67253.191	64541.671	63073.98	62524.512	63703.55	67832.982	76172.615	81696.629	82289.987	83067.724	83491.301	83362.516	82913.955	83231.82	82741.77	82239.858	82039.705	81773.036	83057.866	84303.729	82451.937	79668.491	75512.139	70572.507
10/24/2015	RTO	66467.982	63858.462	62299.323	61527.538	61936.967	63593.721	66923.622	70645.09	73628.169	75844.675	76903.097	76688.111	75852.955	74819.623	73993.405	73504.47	73958.337	75426.015	78326.651	79462.109	78015.601	75611.767	71977.208	67717.993
10/25/2015	RTO	63786.143	61372.548	59776.143	58884.596	58782.249	59563.705	61610.804	64635.252	67563.081	70369.895	71802.471	72245.221	72447.568	72073.037	71596.745	71487.146	72138.561	73428.828	77341.437	80613.418	79588.721	76262.041	72048.233	67957.783
10/26/2015	RTO	64791.971	63064.912	62356.23	62644.356	64575.111	69797.071	79074.265	85630.709	86102.638	85885.401	85625.416	84973.017	84128.096	83422.629	82657.355	82042.093	82275.406	83279.979	87040.032	89916.024	88222.739	84671.373	79269.748	74112.801
10/27/2015	RTO	70125.778	68135.007	67004.457	67074.9	68601.687	73563.241	82548.632	88392.551	88405.76	88084.336	87537.898	86991.417	86471.388	86005.584	85323.362	84929.876	85224.435	86875.1	90668.317	91828.127	89661.583	85686.267	79917.017	74164.688
10/28/2015	RTO	70098.334	67663.743	66230.633	65644.017	66860.853	70986.735	79229.389	85199.884	86498.406	86962.316	87906.183	88041.88	87899.146	87919.682	87341.948	86771.54	87162.487	87951.951	90302.47	90891.597	88813.952	84859.221	79151.275	73421.679
10/29/2015	RTO	68912.629	66354.366	64898.406	64099.095	65449.121	69912.466	78426.823	84510.283	85118.42	85615.046	86252.645	86271.018	85825.03	85265.636	84608.021	83860.202	83540.136	84175.095	87166.302	89136.74	87767.295	84278.017	78645.574	73116.931
10/30/2015	RTO	69067.338	66604.553	65565.289	65436.658	66835.831	71286.161	80303.336	86631.662	87132.03	86433.072	86139.531	85302.626	84304.047	83312.638	82270.806	81467.313	81518.076	82227.492	84962.658	86131.863	84773.248	82326.504	78533.533	74006.952
10/31/2015	RTO	70278.55	68022.341	66901.498	66458.538	66932.964	68916.433	72295.279	75985.346	78878.165	79885.11	79901.412	78930.434	77555.681	76374.57	75300.054	74839.718	75305.539	75909.749	78076.648	78474.373	77719.899	75979.688	73179.724	69375.079
11/1/2015	RTO	65833.632		61162.57	60639.415	60852.867	62471.139	64661.642	67215.891	70568.26	72600.989	72910.189	72638.944	72588.211	72010.6	71735.61	71822.097	73614.679	78986.815	81554.349	80614.382	78727.759	74872.081	70764.728	66840.28
11/2/2015	RTO	63935.078	62564.915	61918.134	62120.578	64203.311	69403.296	78163.023	82506.688	83952.439	84795.955	85523.834	85668.403	85491.498	85503.391	84920.068	84452.227	85379.441	89198.095	91501.567	90054.114	87216.535	82922.905	77331.646	71799.603
11/3/2015	RTO	68314.36	66370.764	65379.051	65483.173	67527.188	72978.838	80890.938	84433.26	84766.399	84704.569	84984.566	85526.02	85697.724	86218.329	86261.346	86161.225	86304.731	89485.557	91924.418	90250.994	87585.285	83108.572	77068.755	71261.537
11/4/2015	RTO	67312.873	65308.688	64139.642	64027.575	65837.238	71019.158	79364.694	83229.194	83922.23	84339.265	84973.136	85545.333	86087.157	86805.049	86957.16	86592.774	86815.295	90792.471	92479.125	90649.127	87694.56	83154.377	77223.364	71625.327
11/5/2015	RTO	67444.575	64999.823	63664.277	63483.844	64712.604	69368.396	77930.186	82276.708	84372.883	86068.686	87342.339	88023.284	88593.306	89263.749	89166.614	88777.037	89013.891	92608.552	94038.324	92221.089	89372.537	85042.495	78776.552	73160.295
11/6/2015	RTO	68794.16	66200.241	64722.011	64177.363	65160.281	69490.122	77542.687	82578.587	84714.408	86439.321	87800.551	88259.271	88280.73	88124.823	87895.809	87036.535	87096.499	90588.645	90734.806	88411.765	85757.964	82237.084	77326.653	71870.049
11/7/2015	RTO	67303.875	64306.151	62627.783	61685.207	61770.226	63465.154	66052.859	69326.069	73165.974	76031.738	77065.484	77360.189	76973.162	75920.616	75048.343	74715.68	76099.189	80201.958	81637.966	80392.53	78963.101	76664.715	73411.991	69728.641
11/8/2015	RTO	66579.257	64594.889	63362.473	63156.671	63753.128	65314.128	67996.781	70222.978	72709.7	73745.002	73428.058	72930.851	72569.53	72057.383	71600.35	72102.714	74288.741	81345.883	84934.253	84743.614	83720.968	80867.283	77049.178	73534.068
11/9/2015	RTO	71125.751	69769.485	69615.843	70287.659	72716.385	78288.261	87745.518	91868.254	91519.392	90562.019	89863.089	88940.26	88324.506	87888.851	87108.219	86694.991	88699.85	93725.112	95207.25	93612.456	90858.57	86483.226	80567.582	75185.735
11/10/2015	RTO	70994.595	68724.419	67584.627	67262.067	68745.895	73357.425	81952.182	86636.235	87039.175	87618.025	88341.173	88091.268	87563.563	87254.049	86564.143	86288.449	87872.245	91943.645	93217.714	91559.694	88956.345	84992.244	79879.163	74538.587
